Filename, RCornea, LCornea, RUpEyelid, LUpEyelid, RLowEyelid, LLowEyelid
insightEBR_frame_3014,4006,1669,13601,14072,2373,4641
insightEBR_frame_3015,4365,1369,15319,14069,2639,2889
insightEBR_frame_3016,4251,2133,14506,13655,2840,2692
insightEBR_frame_3017,0,747,16838,13564,2529,2417
insightEBR_frame_3018,0,0,14934,15728,5005,3805
insightEBR_frame_3019,0,0,16443,17402,5146,4910
insightEBR_frame_3020,383,0,19208,0,3684,0
insightEBR_frame_3021,1575,0,16621,0,2993,0
insightEBR_frame_3022,0,1358,15530,13402,3628,0
insightEBR_frame_3023,0,1955,16907,13355,4533,4112
insightEBR_frame_3024,3517,2373,16634,11501,3548,3765
insightEBR_frame_3025,3623,0,10833,0,4422,0
insightEBR_frame_3026,1689,0,15703,10972,3016,4669
insightEBR_frame_3027,3846,2918,15960,9647,3482,3678
insightEBR_frame_3028,3978,2937,16955,9926,3235,3904
insightEBR_frame_3029,4115,2910,17610,9471,3053,3418
insightEBR_frame_3030,3242,3405,9162,10136,0,3808
insightEBR_frame_3031,3197,0,10028,10413,3551,4383
insightEBR_frame_3032,1935,0,9126,9436,3355,4564
insightEBR_frame_3033,4073,4531,8611,9259,3444,5089
insightEBR_frame_3034,3888,4445,15480,10013,3527,4941
insightEBR_frame_3035,4396,0,9204,0,3292,5275
insightEBR_frame_3036,4325,0,9923,0,4075,4047
insightEBR_frame_3037,3660,0,10674,11853,3427,0
insightEBR_frame_3038,3467,0,10349,10760,3450,0
insightEBR_frame_3039,3478,0,10855,11896,2534,0
insightEBR_frame_3040,3773,3467,15462,11948,3980,0
insightEBR_frame_3041,3908,3462,15159,14209,4105,0
insightEBR_frame_3042,3724,3510,16326,12667,4107,0
insightEBR_frame_3043,3425,0,11482,12093,3641,3810
insightEBR_frame_3044,3461,0,12553,12641,3454,3596
insightEBR_frame_3045,3372,0,11888,12690,3296,3201
insightEBR_frame_3046,3384,0,12803,13009,2698,0
insightEBR_frame_3047,3270,0,12444,12663,2373,0
insightEBR_frame_3048,2973,0,12818,13162,2566,0
insightEBR_frame_3049,3039,0,13227,13367,2187,0
insightEBR_frame_3050,3184,0,12265,12404,2662,0
insightEBR_frame_3051,3050,0,12420,12412,2553,0
insightEBR_frame_3052,2974,0,12073,12284,2892,0
insightEBR_frame_3053,3288,0,15432,12391,3716,0
insightEBR_frame_3054,3110,0,11290,11835,2857,0
insightEBR_frame_3055,3345,0,11911,0,3574,0
insightEBR_frame_3056,3748,0,11790,12165,3505,0
insightEBR_frame_3057,3210,0,12701,13219,2643,0
insightEBR_frame_3058,3910,3096,17911,11537,3182,3204
insightEBR_frame_3059,4249,3297,19409,10721,4001,2684
insightEBR_frame_3060,4299,3491,20253,11441,4214,0
insightEBR_frame_3061,4284,3413,18252,11750,3445,3437
insightEBR_frame_3062,3308,2753,11015,11212,3644,3782
insightEBR_frame_3063,4462,3390,17444,11288,3994,3904
insightEBR_frame_3064,3377,0,10932,11167,3647,3561
insightEBR_frame_3065,4165,3327,17553,11342,3217,2828
insightEBR_frame_3066,3092,0,11271,11231,3100,3029
insightEBR_frame_3067,2997,0,11938,0,3813,4156
insightEBR_frame_3068,3052,3052,10866,11410,4254,3465
insightEBR_frame_3069,2926,2990,17931,11113,3974,3074
insightEBR_frame_3070,3108,0,11460,12195,3231,0
insightEBR_frame_3071,3027,0,12521,13146,2463,3681
insightEBR_frame_3072,2867,974,16677,13496,2430,2582
insightEBR_frame_3073,1427,619,18265,13962,2034,2704
insightEBR_frame_3074,1406,678,20221,14821,3488,2386
insightEBR_frame_3075,1775,0,19913,14934,3965,2357
insightEBR_frame_3076,2150,569,17706,12263,1928,0
insightEBR_frame_3077,3679,1475,15510,14922,4157,2633
insightEBR_frame_3078,1594,0,14372,15898,3534,0
insightEBR_frame_3079,3997,1430,18461,12858,4309,0
insightEBR_frame_3080,4108,1840,16276,15960,3167,5002
insightEBR_frame_3081,4525,2506,18359,15527,3259,5401
insightEBR_frame_3082,4338,1583,17458,16525,3115,5474
insightEBR_frame_3083,4372,1653,15887,16647,3742,3757
insightEBR_frame_3084,4309,1131,17100,15691,0,3932
insightEBR_frame_3085,4480,1167,18154,17278,0,4778
insightEBR_frame_3086,4728,0,17959,17696,0,4168
insightEBR_frame_3087,4516,1327,16672,13646,3360,4203
insightEBR_frame_3088,4679,2063,16346,13565,3386,4424
insightEBR_frame_3089,4281,1460,16150,13710,3017,5458
insightEBR_frame_3090,3881,1348,16673,13590,3253,5907
insightEBR_frame_3091,3907,1609,15378,15029,2852,4169
insightEBR_frame_3092,4009,1163,14243,16600,2906,4613
insightEBR_frame_3093,3614,2662,14491,16280,3367,4613
insightEBR_frame_3094,4324,2500,15144,15969,2819,4746
insightEBR_frame_3095,4428,1461,16735,16329,3000,4045
insightEBR_frame_3096,2097,0,15535,16120,3085,3830
insightEBR_frame_3097,4436,2013,14736,15245,3492,3472
insightEBR_frame_3098,4333,2012,15588,14775,3450,3508
insightEBR_frame_3099,4416,2074,14848,14446,3409,1448
insightEBR_frame_3100,4501,1904,14798,14952,3441,3329
insightEBR_frame_3101,4108,1921,14531,16120,3195,3818
insightEBR_frame_3102,4279,1884,15820,13244,3019,4265
insightEBR_frame_3103,4234,1780,15071,13888,3176,4272
insightEBR_frame_3104,1580,1539,15457,13352,3518,4504
insightEBR_frame_3105,1577,0,13431,14277,3083,4231
insightEBR_frame_3106,1664,0,13380,13964,3815,0
insightEBR_frame_3107,1700,1532,11444,12991,3045,5189
insightEBR_frame_3108,1843,0,12322,12825,4071,4458
insightEBR_frame_3109,2417,0,14944,16261,3717,0
insightEBR_frame_3110,4667,1793,14928,15248,4054,3317
insightEBR_frame_3111,4514,1480,15044,13256,3798,2852
insightEBR_frame_3112,4299,0,13559,0,3257,0
insightEBR_frame_3113,4092,1721,15425,13647,3849,0
insightEBR_frame_3114,1914,0,14070,0,3968,0
insightEBR_frame_3115,2065,0,13099,0,3734,0
insightEBR_frame_3116,2297,0,12487,13061,4197,0
insightEBR_frame_3117,2339,0,12926,0,2111,0
insightEBR_frame_3118,2271,0,11819,0,3534,0
insightEBR_frame_3119,2329,0,12732,0,3406,0
insightEBR_frame_3120,4029,0,13455,14347,2041,0
insightEBR_frame_3121,2009,0,14851,0,1889,0
insightEBR_frame_3122,0,0,12448,13549,5144,0
insightEBR_frame_3123,1142,1017,0,12303,0,2421
insightEBR_frame_3124,0,931,9578,11399,0,0
insightEBR_frame_3125,0,1047,0,11387,4870,0
insightEBR_frame_3126,1997,647,15932,16910,5236,2975
insightEBR_frame_3127,0,526,16089,16864,6260,3483
insightEBR_frame_3128,2069,2441,14835,15220,4106,4367
insightEBR_frame_3129,0,2676,0,12536,5859,5762
insightEBR_frame_3130,0,1896,0,12595,0,6133
insightEBR_frame_3131,0,2402,0,9020,5156,4745
insightEBR_frame_3132,2478,2557,9627,9945,6331,5019
insightEBR_frame_3133,0,1828,10855,8731,5866,3859
insightEBR_frame_3134,0,1297,11288,11309,7099,4143
insightEBR_frame_3135,0,1328,0,13760,5139,4134
insightEBR_frame_3136,0,1450,0,15718,5071,4424
insightEBR_frame_3137,0,0,14044,0,3118,0
insightEBR_frame_3138,1540,0,12986,0,0,0
insightEBR_frame_3139,0,1867,9941,10298,4948,5068
insightEBR_frame_3140,0,1613,15563,9366,0,0
insightEBR_frame_3141,1786,1685,10892,14177,2654,0
insightEBR_frame_3142,1507,1453,10176,11777,2369,0
insightEBR_frame_3143,1255,2720,13170,8746,3386,2641
insightEBR_frame_3144,982,0,12763,14077,4903,0
insightEBR_frame_3145,2083,0,11144,0,2517,0
insightEBR_frame_3146,643,0,9979,0,2989,0
insightEBR_frame_3147,0,917,0,11024,0,2492
insightEBR_frame_3148,0,1205,0,13579,3299,0
insightEBR_frame_3149,2069,2906,16004,14484,4993,0
insightEBR_frame_3150,2196,0,12735,0,0,0
insightEBR_frame_3151,0,1365,11213,11825,2966,0
insightEBR_frame_3152,0,1697,0,11192,3776,2574
insightEBR_frame_3153,0,1967,0,12051,3339,3572
insightEBR_frame_3154,0,1889,0,6840,3859,4340
insightEBR_frame_3155,0,1526,0,10157,7213,0
insightEBR_frame_3156,0,1145,0,15001,0,4013
insightEBR_frame_3157,0,1376,0,9167,0,4774
insightEBR_frame_3158,0,1768,0,14191,0,6337
insightEBR_frame_3159,0,1667,0,9326,0,4218
insightEBR_frame_3160,0,0,0,10033,0,0
insightEBR_frame_3161,0,0,11363,13175,3440,0
insightEBR_frame_3162,0,687,0,11467,0,1878
insightEBR_frame_3163,2121,1639,0,13343,0,2801
insightEBR_frame_3164,0,3483,0,8856,0,2328
insightEBR_frame_3165,4061,4272,0,16717,0,2741
insightEBR_frame_3166,0,4007,0,16538,4207,3110
insightEBR_frame_3167,4249,2714,0,16641,3904,4622
insightEBR_frame_3168,3660,2342,14421,14938,4610,4428
insightEBR_frame_3169,3908,3109,12414,13858,0,2617
insightEBR_frame_3170,4719,3104,14850,12670,0,0
insightEBR_frame_3171,4672,2937,16213,13741,0,2500
insightEBR_frame_3172,4002,2509,14922,13533,5020,3160
insightEBR_frame_3173,4261,2669,14628,13093,4185,2360
insightEBR_frame_3174,3686,2715,11449,13950,4296,4249
insightEBR_frame_3175,2362,1784,10119,11107,4189,2336
insightEBR_frame_3176,0,1948,10048,15989,0,3470
insightEBR_frame_3177,1269,0,11050,12960,4704,0
insightEBR_frame_3178,0,883,0,11562,4672,5162
insightEBR_frame_3179,1243,1767,0,15086,5969,0
insightEBR_frame_3180,2291,1880,14605,16360,5657,5843
insightEBR_frame_3181,2709,2114,15621,16849,4784,4490
insightEBR_frame_3182,2872,2265,15867,11929,4287,5627
insightEBR_frame_3183,2774,2575,16186,18012,0,6102
insightEBR_frame_3184,2255,1877,15515,18603,4399,4609
insightEBR_frame_3185,2083,1812,15742,17247,0,4031
insightEBR_frame_3186,2315,2389,14725,14724,0,2408
insightEBR_frame_3187,2890,2495,15795,14561,0,3783
insightEBR_frame_3188,2965,2656,15485,17223,0,3396
insightEBR_frame_3189,3248,1615,16356,14035,0,4226
insightEBR_frame_3190,2549,2760,15447,16803,0,4260
insightEBR_frame_3191,0,3218,15069,17439,0,3797
insightEBR_frame_3192,0,2059,14615,12987,0,4224
insightEBR_frame_3193,2467,1814,12920,12474,0,3355
insightEBR_frame_3194,0,2048,13975,13459,0,3564
insightEBR_frame_3195,2987,2167,14572,12908,0,3767
insightEBR_frame_3196,2273,3221,12992,12789,0,4743
insightEBR_frame_3197,0,3179,14549,13109,0,5681
insightEBR_frame_3198,2502,2981,15745,12249,0,3807
insightEBR_frame_3199,2693,3016,14773,12225,0,3788
insightEBR_frame_3200,3317,1713,14376,16948,0,4004
insightEBR_frame_3201,3539,3045,16556,12457,3921,4517
insightEBR_frame_3202,3383,2877,16138,13021,4771,3740
insightEBR_frame_3203,2796,1665,16847,13962,4733,5120
insightEBR_frame_3204,2934,2002,14202,15811,0,5424
insightEBR_frame_3205,2585,0,13668,15047,4390,4698
insightEBR_frame_3206,4241,2237,15601,16212,4688,5612
insightEBR_frame_3207,3604,2142,14028,15371,3902,4414
insightEBR_frame_3208,4184,1948,13682,12402,0,3615
insightEBR_frame_3209,4422,2647,16053,14427,0,5328
insightEBR_frame_3210,4293,2408,16052,14542,4159,5218
insightEBR_frame_3211,3954,2518,15526,17135,3737,2962
insightEBR_frame_3212,4310,2918,14893,16047,0,3383
insightEBR_frame_3213,4042,2336,0,14053,0,5330
insightEBR_frame_3214,0,2901,0,16733,0,4200
insightEBR_frame_3215,3377,2963,16801,18067,0,4732
insightEBR_frame_3216,4537,2579,15851,17103,0,4332
insightEBR_frame_3217,5024,2676,15361,16979,0,4225
insightEBR_frame_3218,4652,2531,0,16226,0,3834
insightEBR_frame_3219,4684,2707,14833,16197,0,4260
insightEBR_frame_3220,4653,2798,14500,15790,0,4460
insightEBR_frame_3221,5219,2492,15423,16541,0,4075
insightEBR_frame_3222,4584,2614,15807,16933,0,2856
insightEBR_frame_3223,4422,2743,0,16815,0,3823
insightEBR_frame_3224,4570,2901,0,16220,0,4161
insightEBR_frame_3225,5119,2796,0,15296,0,3974
insightEBR_frame_3226,4766,2719,0,16129,0,3685
insightEBR_frame_3227,4585,2392,16227,16860,0,2159
insightEBR_frame_3228,3882,2264,15839,16621,0,3702
insightEBR_frame_3229,0,1878,0,15720,0,4615
insightEBR_frame_3230,0,2432,0,15953,0,4636
insightEBR_frame_3231,0,2000,0,10829,0,3958
insightEBR_frame_3232,1176,1253,0,15378,0,2928
insightEBR_frame_3233,0,1163,0,11946,0,1646
insightEBR_frame_3234,0,1126,0,13995,0,2017
insightEBR_frame_3235,0,1766,0,20149,0,2306
insightEBR_frame_3236,4222,2409,0,22140,0,2638
insightEBR_frame_3237,4424,2417,14460,11842,0,2040
insightEBR_frame_3238,0,2674,0,15018,0,3471
insightEBR_frame_3239,2026,2480,0,13507,0,2428
insightEBR_frame_3240,2782,2671,0,16214,0,2628
insightEBR_frame_3241,3836,2691,15553,15296,3593,3340
insightEBR_frame_3242,3640,2820,12872,14264,0,3555
insightEBR_frame_3243,4073,3025,14771,14599,0,3464
insightEBR_frame_3244,3851,2792,14621,15729,0,3796
insightEBR_frame_3245,3134,3251,13324,15916,2800,0
insightEBR_frame_3246,3325,3440,12901,13809,2687,0
insightEBR_frame_3247,3479,2958,13295,15086,3101,0
insightEBR_frame_3248,2542,2995,0,16771,5415,0
insightEBR_frame_3249,2179,2438,0,15232,3973,0
insightEBR_frame_3250,0,948,0,11041,3247,3601
insightEBR_frame_3251,0,801,0,12476,4009,6577
insightEBR_frame_3252,0,1357,0,8748,4151,0
insightEBR_frame_3253,2327,0,10062,13975,2885,0
insightEBR_frame_3254,3296,2549,8171,8584,0,4656
insightEBR_frame_3255,3746,2366,8640,9408,3299,4470
insightEBR_frame_3256,3373,2966,9704,10626,3758,3950
insightEBR_frame_3257,3066,0,0,13360,5362,0
insightEBR_frame_3258,0,3007,0,12840,4430,5143
insightEBR_frame_3259,3404,3560,0,13162,4146,0
insightEBR_frame_3260,3206,3149,0,14522,0,4453
insightEBR_frame_3261,3122,3000,0,13960,0,3849
insightEBR_frame_3262,0,3244,0,13323,4634,4972
insightEBR_frame_3263,3473,3418,10967,12207,6240,0
insightEBR_frame_3264,3601,3383,10113,11465,4702,4885
insightEBR_frame_3265,2903,3192,9919,10859,4811,0
insightEBR_frame_3266,3080,3236,10044,11322,4205,0
insightEBR_frame_3267,3311,3176,0,13979,3411,4190
insightEBR_frame_3268,3065,5198,0,14337,4314,4564
insightEBR_frame_3269,3265,3636,0,11653,5248,4742
insightEBR_frame_3270,0,3354,0,8241,0,4605
insightEBR_frame_3271,0,3384,0,12755,0,3685
insightEBR_frame_3272,3822,3656,0,10700,0,2740
insightEBR_frame_3273,0,4590,0,9490,0,2835
insightEBR_frame_3274,4434,3199,0,11524,0,3763
insightEBR_frame_3275,4514,3230,12728,12896,0,3672
insightEBR_frame_3276,4823,3292,10033,11081,0,3590
insightEBR_frame_3277,4517,3517,0,9109,0,2969
insightEBR_frame_3278,0,4470,0,11564,4826,3666
insightEBR_frame_3279,3800,4023,0,11891,0,4240
insightEBR_frame_3280,3731,3902,0,9941,4461,0
insightEBR_frame_3281,3859,4016,0,9627,4926,0
insightEBR_frame_3282,4177,0,0,11932,5282,0
insightEBR_frame_3283,3897,4137,0,10652,5142,0
insightEBR_frame_3284,4381,0,11527,12170,5237,0
insightEBR_frame_3285,3783,0,13346,13836,3712,0
insightEBR_frame_3286,4130,4168,0,11222,4864,4959
insightEBR_frame_3287,3474,0,0,10846,3503,4699
insightEBR_frame_3288,4450,0,8894,10254,0,4377
insightEBR_frame_3289,4648,0,12242,10184,0,4265
insightEBR_frame_3290,3628,0,0,10004,3774,4101
insightEBR_frame_3291,3595,0,10707,14405,3819,0
insightEBR_frame_3292,4553,0,13979,11154,4457,0
insightEBR_frame_3293,1341,0,10508,11405,3295,0
insightEBR_frame_3294,0,0,11879,12693,4991,0
insightEBR_frame_3295,0,0,13207,14279,6110,0
insightEBR_frame_3296,0,0,13158,14122,7489,0
insightEBR_frame_3297,0,0,0,12373,4595,0
insightEBR_frame_3298,0,1334,0,8735,0,4009
insightEBR_frame_3299,2441,2582,0,11481,4780,4861
insightEBR_frame_3300,0,2785,0,9260,3790,0
insightEBR_frame_3301,2323,2393,0,8662,3482,0
insightEBR_frame_3302,0,2570,0,11339,3019,0
insightEBR_frame_3303,0,2764,0,11124,2555,0
insightEBR_frame_3304,2905,4090,0,12879,2376,0
insightEBR_frame_3305,2974,4043,13551,13984,2673,0
insightEBR_frame_3306,3048,3907,12663,13178,3963,0
insightEBR_frame_3307,4097,4217,13239,13409,3715,0
insightEBR_frame_3308,2905,2978,12659,12889,3912,0
insightEBR_frame_3309,2899,4102,12887,13745,4236,0
insightEBR_frame_3310,3261,3390,0,14932,4430,0
insightEBR_frame_3311,3251,0,13301,13800,4349,0
insightEBR_frame_3312,4283,0,12483,13312,3359,0
insightEBR_frame_3313,4084,0,0,13496,3570,0
insightEBR_frame_3314,3115,0,11773,12585,3177,0
insightEBR_frame_3315,4255,0,10548,14026,2859,0
insightEBR_frame_3316,2815,2779,0,12942,3452,0
insightEBR_frame_3317,2770,0,10674,11908,3287,0
insightEBR_frame_3318,2708,2870,0,11616,3318,0
insightEBR_frame_3319,0,4244,0,13718,3759,4199
insightEBR_frame_3320,0,3937,0,15345,3475,0
insightEBR_frame_3321,3056,3205,0,12885,3193,0
insightEBR_frame_3322,2855,2961,0,12062,2908,0
insightEBR_frame_3323,2703,3676,0,13072,2595,0
insightEBR_frame_3324,2940,3555,9576,12047,3087,0
insightEBR_frame_3325,2813,0,0,12004,3032,0
insightEBR_frame_3326,2665,0,0,13652,3398,0
insightEBR_frame_3327,3179,2573,12863,14213,2934,0
insightEBR_frame_3328,2850,2276,10820,13089,4420,0
insightEBR_frame_3329,3369,3059,10222,15662,3226,0
insightEBR_frame_3330,3029,2922,10590,14856,3290,0
insightEBR_frame_3331,2839,3182,9622,11414,2123,0
insightEBR_frame_3332,2820,3240,0,12368,3091,0
insightEBR_frame_3333,3248,3478,12204,13272,2408,0
insightEBR_frame_3334,2985,3252,11376,12963,2335,0
insightEBR_frame_3335,2883,0,0,12823,2243,0
insightEBR_frame_3336,2743,2867,0,12221,2321,0
insightEBR_frame_3337,2424,2532,0,16930,3128,0
insightEBR_frame_3338,2622,0,12183,13587,3020,0
insightEBR_frame_3339,2444,3031,0,13262,2377,0
insightEBR_frame_3340,2534,3214,0,13121,2259,0
insightEBR_frame_3341,2615,2681,13351,14022,2540,0
insightEBR_frame_3342,2495,2563,0,13319,2629,0
insightEBR_frame_3343,2593,3603,12805,13595,2904,0
insightEBR_frame_3344,2548,2536,0,13493,2505,0
insightEBR_frame_3345,2542,3622,0,14800,2807,0
insightEBR_frame_3346,2729,3566,0,13273,2827,0
insightEBR_frame_3347,0,3603,0,14068,3260,0
insightEBR_frame_3348,0,4086,0,14643,3138,0
insightEBR_frame_3349,0,2781,0,19602,2504,0
insightEBR_frame_3350,0,2793,0,15429,3006,0
insightEBR_frame_3351,0,2816,0,16050,2917,0
insightEBR_frame_3352,0,3023,0,16668,2971,2919
insightEBR_frame_3353,0,2716,0,17734,0,2952
insightEBR_frame_3354,0,2625,0,16437,2934,0
insightEBR_frame_3355,0,4003,0,13385,2865,0
insightEBR_frame_3356,0,4103,0,15208,2904,0
insightEBR_frame_3357,0,2868,0,16932,2778,0
insightEBR_frame_3358,0,3838,0,14480,3317,3622
insightEBR_frame_3359,0,3850,0,16568,3908,0
insightEBR_frame_3360,0,3693,0,15239,3460,0
insightEBR_frame_3361,0,2708,0,14715,3820,0
insightEBR_frame_3362,0,2785,0,15428,3333,0
insightEBR_frame_3363,0,2706,0,16059,3361,0
insightEBR_frame_3364,0,2999,0,12561,3288,0
insightEBR_frame_3365,1939,0,11733,12410,1633,0
insightEBR_frame_3366,343,0,0,11252,3341,0
insightEBR_frame_3367,0,0,5156,14490,2996,0
insightEBR_frame_3368,0,406,0,12880,2805,3001
insightEBR_frame_3369,0,1333,0,10707,0,1919
insightEBR_frame_3370,0,1726,0,13101,0,0
insightEBR_frame_3371,0,2119,0,11627,0,0
insightEBR_frame_3372,0,2112,0,14521,0,3264
insightEBR_frame_3373,0,2356,0,14074,0,3751
insightEBR_frame_3374,0,2672,0,15193,0,4158
insightEBR_frame_3375,0,2623,0,14682,0,4393
insightEBR_frame_3376,0,2808,0,14376,0,4409
insightEBR_frame_3377,0,2377,0,14494,3925,0
insightEBR_frame_3378,0,2430,0,11787,3497,0
insightEBR_frame_3379,0,2161,0,13064,1988,0
insightEBR_frame_3380,776,0,0,10983,2096,0
insightEBR_frame_3381,0,0,10017,11499,2405,0
insightEBR_frame_3382,0,0,0,12705,2948,0
insightEBR_frame_3383,0,848,0,10742,0,1867
insightEBR_frame_3384,0,0,0,8950,3367,0
insightEBR_frame_3385,0,1178,0,8625,0,2671
insightEBR_frame_3386,0,1800,0,9707,0,0
insightEBR_frame_3387,0,1743,0,10016,0,3702
insightEBR_frame_3388,0,2743,0,11269,0,0
insightEBR_frame_3389,0,2528,0,12942,4003,3029
insightEBR_frame_3390,0,1984,0,12383,0,2106
insightEBR_frame_3391,0,1093,0,17650,0,3767
insightEBR_frame_3392,0,1298,0,17110,0,2923
insightEBR_frame_3393,0,0,0,18113,0,4144
insightEBR_frame_3394,0,365,0,13219,0,3578
insightEBR_frame_3395,0,1316,0,12728,0,1996
insightEBR_frame_3396,0,1267,0,11404,0,1932
insightEBR_frame_3397,0,1934,0,10955,0,3386
insightEBR_frame_3398,0,2377,0,14082,0,3754
insightEBR_frame_3399,2912,2944,0,13701,0,3374
insightEBR_frame_3400,4462,0,13197,14576,0,3284
insightEBR_frame_3401,0,2041,0,13121,0,2078
insightEBR_frame_3402,0,2445,0,13155,0,2386
insightEBR_frame_3403,2919,2609,0,15352,0,2728
insightEBR_frame_3404,4538,2224,13844,14870,0,1984
insightEBR_frame_3405,0,3017,0,13955,0,3772
insightEBR_frame_3406,1708,0,0,13978,0,5278
insightEBR_frame_3407,0,974,0,13531,0,4613
insightEBR_frame_3408,0,0,0,13204,0,5288
insightEBR_frame_3409,0,1647,0,13361,0,2701
insightEBR_frame_3410,0,1143,0,14418,0,0
insightEBR_frame_3411,0,1216,0,13390,0,2191
insightEBR_frame_3412,0,1956,0,12215,0,2819
insightEBR_frame_3413,2640,0,0,13801,0,5011
insightEBR_frame_3414,3275,0,11573,12500,0,3420
insightEBR_frame_3415,2490,0,0,11911,0,4064
insightEBR_frame_3416,2559,2788,0,12273,0,3722
insightEBR_frame_3417,3233,3526,21407,13838,0,4915
insightEBR_frame_3418,0,2751,14838,12734,2996,2681
insightEBR_frame_3419,0,2346,15272,12489,3423,3400
insightEBR_frame_3420,2946,2994,11550,12555,3977,4284
insightEBR_frame_3421,2971,3021,16976,13651,4274,2098
insightEBR_frame_3422,3765,2867,17557,14355,4451,2564
insightEBR_frame_3423,0,2279,15548,12105,4077,2362
insightEBR_frame_3424,2280,0,15783,12589,2391,2545
insightEBR_frame_3425,2537,2495,15832,11830,4029,2738
insightEBR_frame_3426,3604,2659,14041,11426,3751,3043
insightEBR_frame_3427,3041,0,15876,11738,3656,3135
insightEBR_frame_3428,3161,2178,15592,12012,5525,3343
insightEBR_frame_3429,3709,1670,16710,11992,5019,3202
insightEBR_frame_3430,1877,0,16029,13542,4929,4264
insightEBR_frame_3431,4088,0,15469,13268,4508,4032
insightEBR_frame_3432,2618,0,15363,12595,3734,3452
insightEBR_frame_3433,2561,2534,18276,10389,4199,4288
insightEBR_frame_3434,0,2969,18206,11076,3785,4052
insightEBR_frame_3435,0,2819,19487,11216,0,4751
insightEBR_frame_3436,0,3121,18089,10285,0,4578
insightEBR_frame_3437,3342,3076,14902,11271,0,4956
insightEBR_frame_3438,3185,2925,16070,12626,0,4833
insightEBR_frame_3439,2784,2851,15254,11321,0,4596
insightEBR_frame_3440,2347,0,11215,12211,3191,4621
insightEBR_frame_3441,2640,0,9188,10295,3328,4434
insightEBR_frame_3442,0,2705,16022,10317,3373,4913
insightEBR_frame_3443,2666,0,15151,9725,4002,0
insightEBR_frame_3444,2694,0,13702,9680,4101,3780
insightEBR_frame_3445,2787,0,15737,0,3335,0
insightEBR_frame_3446,2708,0,16499,9991,3635,0
insightEBR_frame_3447,0,2554,18375,19555,4408,1798
insightEBR_frame_3448,0,2118,0,10530,0,2942
insightEBR_frame_3449,0,2108,0,11841,0,3130
insightEBR_frame_3450,0,1927,0,12020,0,2985
insightEBR_frame_3451,0,717,0,11836,0,2065
insightEBR_frame_3452,0,0,0,14145,0,3347
insightEBR_frame_3453,0,659,0,11480,0,3036
insightEBR_frame_3454,0,866,0,11468,0,2136
insightEBR_frame_3455,0,2150,0,10671,2256,2837
insightEBR_frame_3456,0,2285,13151,11278,3822,2383
insightEBR_frame_3457,0,2837,16391,11246,3748,2799
insightEBR_frame_3458,2353,3093,14570,11176,3421,3153
insightEBR_frame_3459,2284,2965,10778,11212,3657,2832
insightEBR_frame_3460,2728,3129,17517,11296,3779,2862
insightEBR_frame_3461,2573,3048,18628,11013,3947,2724
insightEBR_frame_3462,2361,3009,19074,11768,3359,2693
insightEBR_frame_3463,2743,2803,16224,12238,3710,2823
insightEBR_frame_3464,2305,2831,15668,11949,3681,2379
insightEBR_frame_3465,2317,2863,18858,11648,3913,2753
insightEBR_frame_3466,2787,0,13690,13923,2063,0
insightEBR_frame_3467,3228,2875,16751,14090,3299,2957
insightEBR_frame_3468,2989,2755,17144,13110,3403,2334
insightEBR_frame_3469,2955,2432,18942,9090,3957,2764
insightEBR_frame_3470,3397,2857,18596,10083,3970,3367
insightEBR_frame_3471,3648,2564,21067,12603,3599,3602
insightEBR_frame_3472,4073,2763,16552,12581,3761,4623
insightEBR_frame_3473,3637,1705,15704,12333,3488,4321
insightEBR_frame_3474,4207,904,17943,13825,3696,5328
insightEBR_frame_3475,4191,1886,11152,11183,3575,3503
insightEBR_frame_3476,4161,2333,12570,12881,0,3799
insightEBR_frame_3477,2221,2322,12881,13182,0,4121
insightEBR_frame_3478,4379,2072,15667,13070,0,3682
insightEBR_frame_3479,4478,2228,11612,0,0,2444
insightEBR_frame_3480,1839,1636,10628,0,0,3757
insightEBR_frame_3481,3450,2046,17356,9782,0,3805
insightEBR_frame_3482,3767,2058,16997,9985,0,3299
insightEBR_frame_3483,3963,2093,10250,10609,0,2618
insightEBR_frame_3484,3890,2322,10550,10790,0,2590
insightEBR_frame_3485,4509,2476,14885,12658,0,2429
insightEBR_frame_3486,4310,2397,16212,10833,3355,2467
insightEBR_frame_3487,2930,2732,18035,10433,3396,2463
insightEBR_frame_3488,3262,2145,10543,10853,0,4264
insightEBR_frame_3489,4042,3167,11241,11120,3076,3470
insightEBR_frame_3490,4501,3348,11283,11875,0,4668
insightEBR_frame_3491,4315,3499,10528,10778,0,4178
insightEBR_frame_3492,3441,3563,10711,11179,0,4476
insightEBR_frame_3493,3616,0,11359,11824,0,4812
insightEBR_frame_3494,4464,1470,11142,11475,0,4234
insightEBR_frame_3495,4251,2501,15662,10693,0,3420
insightEBR_frame_3496,4133,2201,15867,11129,3263,2535
insightEBR_frame_3497,4331,921,15796,12062,3792,2513
insightEBR_frame_3498,4410,2249,17040,11939,3931,2695
insightEBR_frame_3499,4254,2625,18020,14190,3653,0
insightEBR_frame_3500,4207,3834,19325,14557,3361,0
insightEBR_frame_3501,4089,3391,20231,14759,3137,2786
insightEBR_frame_3502,4441,3300,18594,15749,3670,0
insightEBR_frame_3503,4331,3050,18371,12888,3301,0
insightEBR_frame_3504,4057,3043,17115,13194,3100,0
insightEBR_frame_3505,3020,3074,15879,12287,3497,0
